index,name,country,latitude,longitude
3523,Phoenix,US,33.596146,-111.978633
3524,Terre Haute,US,39.43878,-87.337007
3525,Fort Wayne,US,41.014001,-85.120347
3526,Indian Land,US,35.0107763,-80.8493703
3527,Sanger,US,36.70562,-119.577659
3528,Reno,US,39.615403,-119.853027
3529,Clio,US,43.174903,-83.77807
3530,Stillwater,US,36.113979,-97.119185
3531,Highland Village,US,33.076904,-97.078114
3532,Morrisville,US,35.867367,-78.84613
3533,Flagstaff,US,35.199628,-111.61427
3534,Park Rapids,US,46.925379,-95.033631
3535,Havre,US,48.554783,-109.737138
3536,Wadena,US,46.453235,-95.127366
3537,Smelterville,US,47.544773,-116.186987
3538,Sauk Centre,US,45.720665,-94.947005
3539,Ames,US,42.016177,-93.606956
3540,Elyria,US,41.350947,-82.067295
3541,The Villages,US,28.930175,-82.031165
3542,Port St Lucie,US,27.262039,-80.40489
3543,Oro Valley,US,32.350839,-110.977172
3544,Fredericksburg,US,38.369344,-77.529197
3545,Austin,US,43.6878184,-92.9872555
3546,Shelbyville,US,39.407965,-88.828456
3547,Logan,US,41.712169,-111.835983
3548,Leland,US,34.209879,-78.023068
3549,Peoria,US,33.609159,-112.21834
3550,Denver,US,35.45178,-81.001304
3551,Taylor,US,41.3954756,-75.6860817
3552,Ladysmith,US,45.457347,-91.113992
3553,Hurricane,US,38.4411319,-82.0233958
3554,Midlothian,US,32.485326,-97.005713
3555,Columbus,US,32.522769,-84.949144
3556,Lakewood,US,39.722231,-105.080398
3557,Montgomery,US,41.720324,-88.372495
3558,Quincy,US,38.2021331,-81.5059073
3559,Cleveland,US,41.461581,-81.692713
3560,Broomfield,US,39.91673,-105.046458
3561,Phoenix,US,33.376046,-112.029277
3562,Miami,US,25.843304,-80.251349
3563,Orangevale,US,38.67938,-121.222549
3564,Alexandria,US,31.292001,-92.513688
3565,Millbrook,US,32.493877,-86.398425
3566,Crete,US,40.640458,-96.939443
3567,Chandler,US,33.30784,-111.808474
3568,Humble,US,29.93649,-95.252718
3569,Chelsea,US,33.347786,-86.619238
3570,Kankakee,US,41.080522,-87.86108
3571,Lubbock,US,33.5162977,-101.9553076
3572,Orlando,US,28.43987,-81.476496
3573,Wichita,US,37.784405,-97.373553
3574,Weaverville,US,35.703335,-82.579404
3575,El Mirage,US,33.610608,-112.33649
3576,Falcon,US,38.939301,-104.613146
3577,Yuma,US,32.668092,-114.493126
3578,North Las Vegas,US,36.267622,-115.115396
3579,San Luis,US,32.507315,-114.783442
3580,Hesperia,US,34.424199,-117.370036
3581,Truth Or Consequences,US,33.1526603,-107.2496979
3582,Fairhope,US,30.522315,-87.848815
3583,Duncansville,US,40.370349,-78.432848
3584,Kilmarnock,US,37.727119,-76.385093
3585,Naples,US,26.207268,-81.766528
3586,Taylor,US,34.473964,-110.086009
3587,Fargo,US,46.8014852,-96.8420367
3588,Pensacola,US,30.477863,-87.308317
3589,Orlando,US,28.389851,-81.248596
3590,Texarkana,US,33.449831,-94.064176
3591,Anchorage,US,61.211988,-149.743184
3592,Fernley,US,39.611301,-119.216828
3593,El Paso,US,31.861038,-106.559346
3594,Omaha,US,41.244171,-96.025545
3595,Ocala,US,29.118589,-82.023515
3596,Las Vegas,US,36.065063,-115.24894
3597,Texarkana,US,33.470149,-94.094763
3598,Springdale,US,36.152784,-94.185393
3599,Kingwood,US,39.486923,-79.733622
3600,Wake Village,US,33.420154,-94.101044
3601,Craig,US,40.511514,-107.569572
3602,Bentonville,US,36.389152,-94.219316
3603,Columbia,US,34.028461,-81.108395
3604,Onley,US,37.685542,-75.724009
3605,Coral Springs,US,26.242174,-80.267383
3606,Branson,US,36.670219,-93.229928
3607,Worcester,US,42.233355,-71.791547
3608,Dearborn,US,42.33137,-83.209571
3609,Litchfield,US,45.1210736,-94.4907311
3610,Woodsville,US,44.140637,-72.026407
3611,Waynesboro,US,38.071412,-78.894642
3612,Enid,US,36.406535,-97.9096037
3613,North Highlands,US,38.649823,-121.38631
3614,Victorville,US,34.509447,-117.396782
3615,Spokane,US,47.645728,-117.55851
3616,Elkhart,US,41.686708,-86.058425
3617,Post Falls,US,47.704135,-117.030828
3618,Queensbury,US,43.319893,-73.612395
3619,Granite Falls,US,35.781341,-81.394266
3620,Laurel,US,45.667525,-108.7591
3621,Montgomery,US,32.354805,-86.135007
3622,Etters,US,40.149635,-76.813225
3623,Mount Pleasant,US,32.861746,-79.788225
3624,Rockmart,US,34.013127,-85.030381
3625,Aurora,US,41.81566,-88.283176
3626,Lexington,US,37.966733,-84.500725
3627,Smithville,US,35.954962,-85.82972
3628,El Paso,US,31.728537,-106.345055
3629,Camby,US,39.642195,-86.328093
3630,Columbus,US,32.552444,-84.895833
3631,Houston,US,29.913136,-95.486715
3632,Martinsburg,US,39.542837,-77.910249
3633,Leesville,US,33.917546,-81.529227
3634,Columbus,US,32.506142,-84.977565
3635,Orlando,US,28.549978,-81.49085
3636,Warren,US,42.508624,-83.026662
3637,Maricopa,US,33.039071,-112.014193
3638,Tallahassee,US,30.488822,-84.31842
3639,Asheville,US,35.513384,-82.523683
3640,Mooresville,US,35.577764,-80.791474
3641,Saratoga Springs,US,40.389557,-111.919732
3642,Alpharetta,US,34.150322,-84.24936
3643,Ocala,US,29.087437,-82.251193
3644,Newton,US,35.680662,-81.230668
3645,Paw Paw,US,42.206278,-85.879254
3646,Irmo,US,34.127358,-81.220387
3647,Palm Springs Village,US,26.650413,-80.110786
3648,Clemson,US,34.696807,-82.80105
3649,Anderson,US,34.54509,-82.632837
3650,West Palm Beach,US,26.762254,-80.103131
3651,Jacksonville,US,30.179113,-81.555936
3652,Middletown,US,38.247053,-85.512815
3653,Greenville,US,34.9118144,-82.4311012
3654,Nashville,US,36.24439,-86.76291
3655,Queen Creek,US,33.251461,-111.629508
3656,Nashville,US,35.969754,-77.933938
3657,Somerdale,US,39.854824,-75.024256
3658,Greenville,US,33.123379,-96.108249
3659,Bennettsville,US,34.638867,-79.704246
3660,Holly Springs,US,35.636674,-78.834705
3661,Cypress,US,29.94238,-95.680579
3662,Katy,US,29.75862,-95.731061
3663,Clarksville,US,36.582398,-87.335339
3664,Louisa,US,38.102517,-82.624121
3665,Joplin,US,37.143961,-94.513049
3666,Kenai,US,60.564195,-151.225131
3667,Tucson,US,32.293147,-111.01303
3668,Rawlins,US,41.789772,-107.207014
3669,Lithonia,US,33.694644,-84.084863
3670,North Little Rock,US,34.831972,-92.394811
3671,Olathe,US,38.886238,-94.837904
3672,Sugar Land,US,29.652058,-95.617417
3673,Chesterfield,US,37.400835,-77.673146
3674,White House,US,36.4731507,-86.6777998
3675,Amarillo,US,35.148251,-101.866919
3676,Mount Juliet,US,36.178935,-86.519873
3677,Grand Junction,US,39.083457,-108.474014
3678,Tucson,US,32.147489,-110.933161
3679,Caldwell,US,43.632192,-116.690869
3680,Hueytown,US,33.460574,-86.96832
3681,Joplin,US,37.063916,-94.533505
3682,High Point,US,35.994404,-80.028306
3683,Raleigh,US,35.869744,-78.565036
3684,Perrysburg,US,41.550296,-83.593346
3685,Aiken,US,33.561222,-81.767261
3686,Marina,US,36.693096,-121.801112
3687,Coral Springs,US,26.288225,-80.25242
3688,Zebulon,US,35.831571,-78.296957
3689,Columbia,US,34.1380983,-80.9663092
3690,Richmond,US,37.550407,-77.451808
3691,Penitas,US,26.24663,-98.442873
3692,Grand Prairie,US,32.707266,-97.021079
3693,West Brownsville,US,40.0262886,-79.8989883
3694,Benbrook,US,32.678149,-97.468169
3695,Birmingham,US,33.46784,-86.821602
3696,Albany,US,31.613341,-84.174185
3697,Silvis,US,41.494392,-90.402201
3698,Katy,US,29.818473,-95.767104
3699,Winchester,US,39.083847,-78.150385
3700,Fayetteville,US,36.05757,-94.168541
3701,Hinesville,US,31.851129,-81.579257
3702,Tallahassee,US,30.460721,-84.217186
3703,Lexington,US,33.910686,-81.230185
3704,Dalton,US,34.762529,-84.968896
3705,Hinesville,US,31.796834,-81.605653
3706,New Lenox,US,41.5147816,-87.9534021
3707,Louisville,US,38.157362,-85.836005
3708,Houston,US,29.829851,-95.377074
3709,Waycross,US,31.220298,-82.346165
3710,Romeoville,US,41.607286,-88.126922
3711,Savannah,US,31.983726,-81.13094
3712,Katy,US,29.860653,-95.716448
3713,Fowlerville,US,42.648099,-84.077745
3714,Oakland,US,35.225945,-89.52239
3715,Wilson,US,35.752502,-77.929145
3716,Vero Beach,US,27.633436,-80.387532
3717,Kansas City,US,39.044826,-94.442987
3718,Austin,US,30.355509,-97.734896
3719,Las Vegas,US,36.0979902,-115.1082931
3720,Savannah,US,31.980865,-81.173508
3721,Covington,US,33.577117,-83.959197
3722,West Palm Beach,US,26.710328,-80.150281
3723,Parker,US,34.157361,-114.277768
3724,Dania Beach,US,26.035061,-80.136421
3725,Goldsboro,US,35.431567,-78.061712
3726,The Villages,US,28.863843,-81.956291
3727,Brighton,US,39.931149,-104.905963
3728,Napanoch,US,41.7424997,-74.3706537
3729,Blair,US,41.526046,-96.140832
3730,Bottineau,US,48.8185472,-100.4324835
3731,Concord,US,35.37866,-80.724834
3732,Ruston,US,32.523156,-92.64286
3733,Fort Smith,US,35.3033487,-94.3947163
3734,Navarre,US,30.403135,-86.914711
3735,Biloxi,US,30.443181,-88.945247
3736,Mobile,US,30.639038,-88.246334
3737,Vestavia Hills,US,33.428559,-86.791833
3738,Owasso,US,36.321458,-95.829267
3739,Orlando,US,28.571318,-81.417418
3740,Clarksville,US,36.6346024,-87.4226145
3741,Greenville,US,34.861739,-82.263765
3742,Plantation,US,26.1493531,-80.2701531
3743,Lees Summit,US,38.856651,-94.380671
3744,Rock Hill,US,34.979292,-81.089807
3745,North Tonawanda,US,43.0559644,-78.8436698
3746,Cherryville,US,35.401024,-81.34047
3747,Gretna,US,41.143376,-96.16569
3748,Timnath,US,40.52654,-104.990371
3749,Tucson,US,32.205776,-110.873984
3750,Tyler,US,32.282537,-95.330447
3751,Clarksville,US,36.5492805,-87.3963541
3752,Las Cruces,US,32.360252,-106.74598
3753,Osceola,US,41.023232,-93.800115
3754,Lexington,US,38.004763,-84.571831
3755,Cincinnati,US,39.260643,-84.597694
3756,Shawnee,US,39.025086,-94.849847
3757,Glenpool,US,35.983849,-96.014187
3758,Cleveland,US,34.579087,-83.759015
3759,League City,US,29.4990441,-95.1255913
3760,Pompano Beach,US,26.216072,-80.108561
3761,Hamburg,US,40.564127,-76.012249
3762,Newport News,US,37.021923,-76.4486814
3763,Tupelo,US,34.254593,-88.714719
3764,Garden City,US,37.987001,-100.881577
3765,Junction City,US,39.017913,-96.86175
3766,Denton,US,33.233185,-97.168051
3767,Liberal,US,37.045555,-100.94108
3768,Clinton,US,36.169769,-84.086851
3769,Broken Arrow,US,36.0667429,-95.7428452
3770,Appomattox,US,37.36605,-78.841193
3771,Hammond,US,41.692659,-87.519668
3772,Ruckersville,US,38.235827,-78.372899
3773,Elizabeth,US,39.360377,-104.623497
3774,Huntley,US,42.151522,-88.428895
3775,Mobile,US,30.6780881,-88.1948625
3776,Economy,US,40.658211,-80.226573
3777,Broken Arrow,US,36.076136,-95.775883
3778,Mobile,US,30.641564,-88.189278
3779,Baton Rouge,US,30.395741,-91.160018
3780,Clinton Township,US,42.626106,-82.937533
3781,Conway,US,33.777583,-78.989089
3782,Clearwater,US,27.9870445,-82.7736996
3783,Pinellas Park,US,27.834467,-82.682197
3784,Cheyenne,US,41.1262776,-104.7619112
3785,Chattanooga,US,35.042646,-85.220059
3786,Auburn,US,32.630388,-85.495491
3787,Albuquerque,US,35.103046,-106.727972
3788,Nacogdoches,US,31.611404,-94.638306
3789,Muskego,US,42.926573,-88.110317
3790,Hurricane,US,37.172653,-113.364553
3791,Denham Springs,US,30.561997,-90.95876
3792,Gordonsville,US,37.97744,-78.209147
3793,Tampa,US,27.8912188,-82.516223
3794,Montgomery,US,32.402505,-86.266962
3795,King Of Prussia,US,40.083475,-75.398584
3796,Bentonville,US,36.337252,-94.223909
3797,Baton Rouge,US,30.3519322,-91.1098629
3798,Cedar Hills,US,40.416575,-111.770375
3799,St Petersburg,US,27.772752,-82.677643
3800,Montgomery,US,32.340452,-86.175231
3801,Marion,US,35.197986,-90.182488
3802,Moon Township,US,40.515671,-80.224153
3803,Lynchburg,US,37.410677,-79.209399
3804,Heber City,US,40.493779,-111.417486
3805,Godfrey,US,38.964652,-90.196316
3806,Streator,US,41.151649,-88.8330056
3807,Pleasant Grove,US,40.367453,-111.765177
3808,Magna,US,40.6949205,-112.0900191
3809,Arvada,US,39.800682,-105.103991
3810,East Ridge,US,34.995904,-85.245885
3811,Lacey,US,46.997056,-122.818677
3812,Northglenn,US,39.8916783,-104.9791069
3813,Diamond Bar,US,34.001124,-117.809269
3814,Alabaster,US,33.212574,-86.828967
3815,Citrus Heights,US,38.675699,-121.273287
3816,Davie,US,26.043145,-80.258481
3817,Mountain Iron,US,47.5229841,-92.5910689
3818,Charlotte,US,35.090526,-80.859276
3819,Sioux Falls,US,43.603247,-96.789691
3820,Jacksonville,US,30.271548,-81.757048
3821,Pagosa Springs,US,37.261885,-107.062518
3822,Hemet,US,33.745448,-116.979639
3823,Vacaville,US,38.350599,-121.951128
3824,Hamilton,US,40.234176,-74.714854
3825,Atlanta,US,33.6562283,-84.4240045
3826,High Point,US,36.028815,-79.964859
3827,Greensboro,US,36.038628,-79.848981
3828,Dallas,US,32.835963,-96.67637
3829,New Orleans,US,29.92518,-90.070085
3830,National City,US,32.6747692,-117.0993336
3831,Fort Wayne,US,41.128329,-85.006727
3832,Toledo,US,41.60974,-83.612969
3833,Toledo,US,41.674558,-83.680654
3834,Lancaster,US,42.882479,-78.694009
3835,Oregon,US,41.639628,-83.459494
3836,Buena Park,US,33.84467,-117.986649
3837,Fort Myers,US,26.610823,-81.814048
3838,Fort Morgan,US,40.260936,-103.76949
3839,Mulberry,US,27.9334039,-81.9703485
3840,Tucson,US,32.356336,-111.089332
3841,Tampa,US,28.0617993,-82.5521633
3842,Yulee,US,30.619619,-81.5345
3843,Camden,US,39.102742,-75.546151
3844,Plainfield,US,41.653333,-88.207224
3845,Carnegie,US,40.38679,-80.096233
3846,Memphis,US,35.022153,-89.830391
3847,Clayton,US,35.6618,-78.497446
3848,Tomball,US,30.014156,-95.595099
3849,Galena,US,42.435085,-90.445633
3850,Audubon,US,39.8920839,-75.084103
3851,Bonney Lake,US,47.167646,-122.171764
3852,New Hudson,US,42.513919,-83.61331
3853,Littleton,US,39.608122,-105.150934
3854,Prairieville,US,30.330422,-90.986915
3855,Greeley,US,40.422824,-104.754675
3856,Jacksonville,US,30.317168,-81.49188
3857,Naples,US,26.148953,-81.689142
3858,Hopkinsville,US,36.859343,-87.515454
3859,Antioch,US,36.060947,-86.629219
3860,Murfreesboro,US,35.831443,-86.346282
3861,Algonquin,US,42.155217,-88.339729
3862,Auburn,US,32.624746,-85.450252
3863,Avon,US,41.466259,-82.015964
3864,Kalamazoo,US,42.33185,-85.510398
3865,Kalamazoo,US,42.293094,-85.6857848
3866,Las Vegas,US,36.0940504,-115.2938201
3867,Charlotte,US,35.138917,-80.731964
3868,Torrance,US,33.856992,-118.300251
3869,Lawton,US,34.632451,-98.471362
3870,Oceanside,US,33.177006,-117.297792
3871,Covington,US,47.361081,-122.108357
3872,Brewer,US,44.774335,-68.732304
3873,Boonton,US,40.9070884,-74.4040426
3874,Hurst,US,32.847239,-97.183744
3875,Meraux,US,29.934138,-89.924234
3876,Yakima,US,46.583014,-120.597175
3877,Pass Christian,US,30.33568,-89.188748
3878,Mayfield Heights,US,41.518852,-81.440566
3879,Parma,US,41.382354,-81.744403
3880,North Myrtle Beach,US,33.82968,-78.671277
3881,Triadelphia,US,40.058354,-80.605164
3882,Belmont,US,35.255416,-81.035471
3883,Inver Grove Heights,US,44.816501,-93.04036
3884,De Pere,US,44.43273,-88.10272
3885,Lewisville,US,33.000502,-96.990945
3886,Tulsa,US,36.099325,-95.977099
3887,Cypress,US,29.975911,-95.697854
3888,Houston,US,29.674438,-95.495469
3889,Palm Desert,US,33.798218,-116.384711
3890,Hartford,US,41.739791,-72.713347
3891,Saginaw,US,43.48974,-83.969334
3892,Mobile,US,30.649576,-88.162311
3893,Gretna,US,29.91345,-90.053832
3894,Pahrump,US,36.214972,-115.994856
3895,Philadelphia,US,40.031675,-75.09953
3896,Birmingham,US,33.637368,-86.684495
3897,Grand Junction,US,39.076252,-108.581738
3898,Front Royal,US,38.960135,-78.187744
3899,Oviedo,US,28.613388,-81.209065
3900,Moraine,US,39.711341,-84.201791
3901,El Paso,US,31.783243,-106.282976
3902,Madison,US,36.2639814,-86.7140176
3903,West Valley City,US,40.670612,-111.989018
3904,Draper,US,40.526738,-111.852489
3905,Pell City,US,33.6094159,-86.277122
3906,Watchung,US,40.6379301,-74.4248314
3907,Davenport,US,41.557447,-90.622671
3908,La Porte,US,29.666925,-95.100045
3909,Raleigh,US,35.91227,-78.777751
3910,Nashville,US,36.042185,-86.745587
3911,Memphis,US,35.06992,-89.862776
3912,Colorado Springs,US,38.942711,-104.725347
3913,Glendale,US,33.551186,-112.179904
3914,Centre,US,34.162885,-85.712618
3915,Opelousas,US,30.508978,-92.085167
3916,Landover Hills,US,38.942875,-76.907956
3917,La Crosse,US,43.766399,-91.213581
3918,Philadelphia,US,40.0829049,-75.022502
3919,Bensalem,US,40.136561,-74.967566
3920,Winter Springs,US,28.648609,-81.278122
3921,Anderson,US,40.431344,-122.289703
3922,Waynesboro,US,38.067831,-78.933084
3923,Marysville,US,39.127225,-121.574284
3924,Bakersfield,US,35.308793,-119.095393
3925,Aurora,US,39.606306,-104.704719
3926,Dixon,US,38.471927,-121.820361
3927,La Mesa,US,32.77773,-117.009055
3928,Omaha,US,41.294744,-96.180131
3929,Chattanooga,US,35.005441,-85.149166
3930,Converse,US,29.497881,-98.325083
3931,San Antonio,US,29.4878928,-98.5377275
3932,Radcliff,US,37.799869,-85.914764
3933,Neptune,US,40.225071,-74.085199
3934,San Antonio,US,29.5186849,-98.6333388
3935,Dallas,US,32.7625783,-96.8973313
3936,Murfreesboro,US,35.866567,-86.464296
3937,Maplewood,US,38.621552,-90.330829
3938,Blue Springs,US,39.037642,-94.2697
3939,Las Cruces,US,32.288437,-106.785494
3940,Rome,US,34.221331,-85.130382
3941,Beaumont,US,33.925116,-116.9516584
3942,Morton,US,40.630189,-89.461783
3943,West Branch,US,44.253651,-84.229305
3944,Rosemead,US,34.050394,-118.085476
3945,West Hills,US,34.188122,-118.625264
3946,Jackson,US,42.249781,-84.4345706
3947,Norwalk,US,33.9183185,-118.0828631
3948,Alamo,US,26.191058,-98.131301
3949,Santa Clarita,US,34.444031,-118.576072
3950,Payson,US,40.027675,-111.756447
3951,Sidney,US,41.116752,-102.944711
3952,Dalton,US,34.786712,-84.998972
3953,Perry,US,30.102035,-83.580081
3954,Richfield,US,38.748331,-112.084777
3955,Semmes,US,30.761862,-88.229473
3956,Deming,US,32.270558,-107.747058
3957,Algood,US,36.185896,-85.45941
3958,Rockaway,US,40.907569,-74.562167
3959,Overland Park,US,38.940733,-94.665432
3960,Murfreesboro,US,35.814212,-86.447192
3961,Orlando,US,28.540478,-81.275989
3962,Jeffersontown,US,38.189687,-85.564273
3963,Canal Winchester,US,39.852214,-82.824082
3964,Columbus,US,39.9269568,-83.1205358
3965,Gilbert,US,33.304999,-111.741012
3966,Forney,US,32.745312,-96.445649
3967,Phoenix,US,33.496799,-112.172642
3968,Sacramento,US,38.704318,-121.33186
3969,Hixson,US,35.187195,-85.189568
3970,Moreno Valley,US,33.935827,-117.181887
3971,Phoenix,US,33.7083498,-112.1129733
3972,Everett,US,47.894532,-122.2558117
3973,Memphis,US,35.00496,-90.027736
3974,Owens Cross Roads,US,34.657289,-86.485715
3975,Edison,US,40.53197,-74.376319
3976,Tifton,US,31.471371,-83.504093
3977,Commack,US,40.811786,-73.289495
3978,Lancaster,US,40.0736738,-76.3250972
3979,Antioch,US,42.46902,-88.064689
3980,Bossier City,US,32.479497,-93.679174
3981,London,US,39.908987,-83.42934
3982,Layton,US,41.099882,-111.940477
3983,South Ogden,US,41.1521,-111.9384
3984,Wylie,US,33.025001,-96.511518
3985,Overland Park,US,38.96574,-94.668832
3986,Mckinney,US,33.156215,-96.682512
3987,Kissimmee,US,28.330027,-81.588346
3988,Delano,US,35.743983,-119.248053
3989,Amarillo,US,35.2123619,-101.9077642
3990,Lawrence,US,38.973408,-95.309766
3991,Tampa,US,28.022623,-82.506783
3992,San Antonio,US,29.459765,-98.670902
3993,St Petersburg,US,27.736252,-82.682331
3994,Burke,US,38.789177,-77.299815
3995,Tampa,US,28.032076,-82.457679
3996,Columbia,US,39.19579,-76.819837
3997,San Antonio,US,29.5744773,-98.5658032
3998,Wyncote,US,40.0822209,-75.168467
3999,Rifle,US,39.524841,-107.767944
4000,Galt,US,38.289653,-121.304762
4001,West Valley City,US,40.635717,-112.026519
4002,Bechtelsville,US,40.351079,-75.630465
4003,Clinton,US,41.137418,-112.060877
4004,Sandy,US,40.585335,-111.859477
4005,Bowling Green,US,36.986766,-86.484034
4006,Ithaca,US,42.427633,-76.513975
4007,North Huntingdon,US,40.316345,-79.686301
4008,Cicero,US,43.161056,-76.11748
4009,Northport,US,33.239706,-87.573611
4010,Wharton,US,29.328572,-96.124534
4011,San Antonio,US,29.348167,-98.433521
4012,Roanoke,US,33.013832,-97.216987
4013,Kissimmee,US,28.142528,-81.448001
4014,Little Rock,US,34.809468,-92.485983
4015,Loganville,US,33.840982,-83.911143
4016,Chattanooga,US,35.008324,-85.205136
4017,Wake Forest,US,35.952496,-78.534967
4018,Chesapeake,US,36.721028,-76.309264
4019,Mesa,US,33.424031,-111.72059
4020,Tampa,US,28.006403,-82.59856
4021,Rogers,US,36.278895,-94.151209
4022,Las Vegas,US,36.194611,-115.226021
4023,Las Vegas,US,36.24055,-115.224029
4024,Pineville,US,36.507892,-94.277772
4025,Pelham,US,33.340851,-86.791181
4026,Osprey,US,27.193124,-82.486076
4027,Hudson,US,28.3406,-82.69604
4028,Athens,US,33.943652,-83.444484
4029,Saint Cloud,US,28.222798,-81.293856
4030,Cleveland,US,35.125443,-84.868797
4031,Tuscaloosa,US,33.169989,-87.482461
4032,Las Vegas,US,36.014609,-115.1526
4033,Lindon,US,40.348491,-111.731799
4034,Pearl City,US,21.397174,-157.974452
4035,Palatine,US,42.137766,-88.017854
4036,Chicopee,US,42.172343,-72.573946
4037,Sequim,US,48.080129,-123.134232
4038,Poulsbo,US,47.757032,-122.662579
4039,Summerville,US,33.012086,-80.239456
4040,Portage,US,42.194834,-85.599908
4041,Woodstock,US,34.112862,-84.584433
4042,Woodbridge,US,40.536097,-74.293494
4043,Greece,US,43.239688,-77.643554
4044,The Village,US,35.565024,-97.547591
4045,Canton,US,40.8339887,-81.3291634
4046,Seagoville,US,32.649849,-96.533952
4047,Spring,US,30.077376,-95.512657
4048,Columbia,US,33.943928,-81.169058
4049,Milford,US,41.238029,-73.03147
4050,San Antonio,US,29.416963,-98.679557
4051,Valley Stream,US,40.660941,-73.726722
4052,Raleigh,US,35.8009119,-78.5601586
4053,Barboursville,US,38.421895,-82.256481
4054,Louisville,US,38.253729,-85.644231
4055,Gastonia,US,35.260797,-81.226489
4056,Gibsonton,US,27.847235,-82.354334
4057,Farmingdale,US,40.726881,-73.420396
4058,West Palm Beach,US,26.693816,-80.109045
4059,Clermont,US,28.355155,-81.672532
4060,Mesa,US,33.38032,-111.772934
4061,Prescott,US,34.565612,-112.486112
4062,North Las Vegas,US,36.260369,-115.181684
4063,Chula Vista,US,32.606887,-117.083014
4064,Gardner,US,38.80882,-94.893071
4065,Shawnee,US,38.994557,-94.713426
4066,Oberlin,US,41.266577,-82.22378
4067,Mckinney,US,33.216703,-96.735578
4068,Fort Worth,US,32.774685,-97.292334
4069,Lake Saint Louis,US,38.772401,-90.786605
4070,Orlando,US,28.4281168,-81.4140265
4071,Saginaw,US,32.882514,-97.386969
4072,Oklahoma City,US,35.4214437,-97.5279161
4073,Columbia,US,34.05649,-81.111633
4074,Austin,US,30.165078,-97.790515
4075,Beckley,US,37.754389,-81.222354
4076,Fort Myers,US,26.555041,-81.906145
4077,Prairieville,US,30.284709,-90.957223
4078,Oklahoma City,US,35.332783,-97.51295
4079,Greensboro,US,36.002186,-79.799652
4080,Margate,US,26.237516,-80.203077
4081,Baton Rouge,US,30.409498,-91.020659
4082,Ocala,US,29.05658,-82.276131
4083,Baton Rouge,US,30.431024,-91.077884
4084,Phoenix,US,33.4204018,-112.2231893
4085,Anthem,US,33.869614,-112.154941
4086,Phoenix,US,33.526877,-112.132538
4087,Aurora,US,39.761672,-104.774366
4088,Mesa,US,33.452481,-111.81464
4089,Brawley,US,32.962431,-115.545833
4090,Jenks,US,36.003161,-95.978308
4091,Clovis,US,36.839765,-119.695785
4092,Pittsburgh,US,40.488338,-79.888894
4093,San Diego,US,32.829543,-117.164984
4094,Yuma,US,32.681582,-114.64726
4095,Towson,US,39.395207,-76.580363
4096,Fredericksburg,US,38.237074,-77.509207
4097,Cherry Hill,US,39.938592,-75.044627
4098,Dunkirk,US,38.722503,-76.65699
4099,Mebane,US,36.066879,-79.273316
4100,Estero,US,26.450929,-81.816809
4101,Montgomery,US,32.370783,-86.268184
4102,Salt Lake City,US,40.669882,-111.863553
4103,Spring,US,30.064353,-95.405982
4104,Broomfield,US,39.9259055,-105.1362376
4105,Mesa,US,33.363017,-111.654204
4106,Kenton,US,40.657293,-83.583847
4107,Batavia,US,41.8636679,-88.345774
4108,Blairsville,US,40.442519,-79.226641
4109,Shippensburg,US,40.062321,-77.497937
4110,Azle,US,32.904316,-97.546277
4111,Titusville,US,41.633346,-79.698841
4112,Stillwater,US,36.145608,-97.049482
4113,Lovejoy,US,33.4425589,-84.3256768
4114,Omaha,US,41.214831,-96.114293
4115,Melbourne,US,28.055291,-80.623237
4116,Melbourne,US,28.1712898,-80.6739212
4117,Myrtle Beach,US,33.673488,-78.905125
4118,Goodyear,US,33.459558,-112.395288
4119,Salem,US,44.914065,-122.995675
4120,Chippewa Falls,US,44.883539,-91.421907
4121,Simpsonville,US,34.722741,-82.293354
4122,Longmont,US,40.205184,-105.09877
4123,Evansville,US,37.958324,-87.508809
4124,Eaton,US,39.767969,-84.633418
4125,Tawas City,US,44.27772,-83.504371
4126,Connellsville,US,40.0042345,-79.6076153
4127,Cayce,US,33.977727,-81.073119
4128,Hanover,US,42.147708,-70.84266
4129,Bethel Park,US,40.33898,-80.023429
4130,Sumter,US,33.938563,-80.369901
4131,Defiance,US,41.305318,-84.364403
4132,Bridgeton,US,39.466738,-75.208917
4133,Middlefield,US,41.458739,-81.085431
4134,Pasadena,US,39.126518,-76.586763
4135,Grand Haven,US,43.035562,-86.216632
4136,Waco,US,31.493496,-97.21428
4137,Marietta,US,33.945801,-84.521428
4138,Baxley,US,31.786216,-82.364662
4139,League City,US,29.470187,-95.0898
4140,Greensboro,US,36.040217,-79.770824
4141,Naples,US,26.270825,-81.745551
4142,Dinuba,US,36.543418,-119.402385
4143,Albany,US,44.627025,-123.051328
4144,Winona,US,44.032852,-91.617418
4145,Dixon,US,41.827442,-89.471721
4146,Urbana,US,40.111637,-88.159385
4147,Indianapolis,US,39.828107,-86.026029
4148,Rockford,US,42.3130126,-89.1136743
4149,Indianapolis,US,39.7110384,-86.1191817
4150,Homewood,US,41.540572,-87.633528
4151,Canton,US,40.7940473,-81.4220487
4152,Clayton,US,39.856547,-84.334984
4153,Ionia,US,42.94295,-85.07852
4154,Lanoka Harbor,US,39.85866,-74.179277
4155,Louisville,US,38.128945,-85.779878
4156,Louisville,US,38.199176,-85.667473
4157,Kissimmee,US,28.341551,-81.486378
4158,Arlington,US,32.750915,-97.095455
